sensor_id,timestamp,container_id,shipment_id,route_id,temperature_c,humidity_percent,vibration_level,door_status,gps_latitude,gps_longitude,battery_percent,network_signal
71218,2026-02-19 10:58:00,C325,SH01663,R077,6.4,81,2.0,CLOSED,20.000543,71.656539,39,Weak
71219,2026-02-19 10:59:00,C168,SH03856,R026,14.0,69,8.0,OPEN,23.690626,71.142296,29,Medium
71220,2026-02-19 11:00:00,C380,SH03057,R081,13.3,68,7.0,CLOSED,22.520547,73.883978,22,Strong
71221,2026-02-19 11:01:00,C445,SH04857,R049,14.5,82,1.4,OPEN,23.155769,73.220282,49,Medium
71222,2026-02-19 11:02:00,C417,SH03731,R076,6.6,63,3.7,OPEN,23.001526,72.09092,86,Strong
71223,2026-02-19 11:03:00,C218,SH00289,R024,9.8,87,6.8,CLOSED,23.512231,71.71014,49,Medium
71224,2026-02-19 11:04:00,C226,SH00471,R049,13.2,90,6.4,OPEN,23.210531,71.043596,47,Weak
71225,2026-02-19 11:05:00,C216,SH04339,R087,3.3,84,2.0,CLOSED,22.770055,70.049825,86,Medium
71226,2026-02-19 11:06:00,C401,SH03906,R061,5.1,72,1.7,OPEN,20.981844,70.508996,55,Weak
71227,2026-02-19 11:07:00,C494,SH01902,R024,6.5,82,6.6,OPEN,21.808226,70.763806,75,Strong
71228,2026-02-19 11:08:00,C129,SH04825,R028,6.3,79,4.8,OPEN,23.358762,70.376531,20,Weak
71229,2026-02-19 11:09:00,C266,SH04210,R099,10.1,81,2.6,CLOSED,22.74189,71.159845,43,Medium
71230,2026-02-19 11:10:00,C311,SH04050,R012,8.3,82,6.5,OPEN,20.764882,72.334782,94,Strong
71231,2026-02-19 11:11:00,C199,SH03977,R020,13.9,94,2.4,CLOSED,20.144657,72.141068,57,Medium
71232,2026-02-19 11:12:00,C351,SH02278,R021,8.7,91,3.0,OPEN,23.837162,71.82861,53,Weak
71233,2026-02-19 11:13:00,C151,SH03506,R072,5.7,71,5.3,OPEN,21.760186,71.550276,35,Medium
71234,2026-02-19 11:14:00,C215,SH01678,R072,9.9,63,7.0,OPEN,21.242272,72.472354,20,Medium
71235,2026-02-19 11:15:00,C248,SH01142,R025,13.5,74,7.1,OPEN,22.792663,73.113578,36,Weak
71236,2026-02-19 11:16:00,C199,SH00287,R060,8.7,68,1.8,CLOSED,20.373832,71.641382,38,Medium
71237,2026-02-19 11:17:00,C321,SH02847,R060,6.7,79,1.7,CLOSED,20.637854,71.115815,76,Strong
71238,2026-02-19 11:18:00,C005,SH03693,R008,7.8,73,2.1,CLOSED,23.545807,73.727055,56,Strong
71239,2026-02-19 11:19:00,C135,SH01323,R032,5.2,80,2.4,CLOSED,23.251927,73.966595,22,Medium
71240,2026-02-19 11:20:00,C405,SH00071,R093,3.8,86,7.1,CLOSED,22.116606,73.812818,50,Strong
71241,2026-02-19 11:21:00,C464,SH03024,R069,3.6,65,7.3,CLOSED,23.211926,70.413113,52,Strong
71242,2026-02-19 11:22:00,C191,SH03776,R005,9.6,80,4.1,OPEN,23.002075,71.920139,42,Medium
71243,2026-02-19 11:23:00,C381,SH04211,R079,11.4,68,2.6,CLOSED,21.199723,72.702766,53,Weak
71244,2026-02-19 11:24:00,C381,SH00494,R038,3.2,89,1.0,OPEN,21.75737,72.127714,57,Weak
71245,2026-02-19 11:25:00,C007,SH00610,R024,7.5,89,2.6,OPEN,23.69317,71.665906,71,Strong
71246,2026-02-19 11:26:00,C478,SH04467,R079,4.2,85,7.2,CLOSED,22.569683,71.716626,85,Medium
71247,2026-02-19 11:27:00,C198,SH03931,R084,5.6,94,2.8,OPEN,22.877746,73.209384,33,Weak
71248,2026-02-19 11:28:00,C271,SH04326,R037,5.5,66,2.7,CLOSED,23.169757,72.001318,93,Weak
71249,2026-02-19 11:29:00,C114,SH01787,R038,6.9,80,4.3,CLOSED,20.695055,70.428974,66,Strong
71250,2026-02-19 11:30:00,C274,SH01135,R030,3.6,83,7.9,OPEN,20.156325,72.488489,49,Weak
71251,2026-02-19 11:31:00,C469,SH04920,R030,11.5,65,4.9,CLOSED,23.274758,70.708977,46,Weak
71252,2026-02-19 11:32:00,C097,SH04164,R019,6.0,86,2.2,CLOSED,20.307491,72.190486,53,Medium
71253,2026-02-19 11:33:00,C404,SH02957,R021,7.8,65,2.9,OPEN,20.44731,70.915566,47,Strong
71254,2026-02-19 11:34:00,C164,SH02293,R040,12.9,66,4.4,CLOSED,20.100298,72.315828,20,Strong
71255,2026-02-19 11:35:00,C025,SH03356,R032,10.8,61,6.1,OPEN,23.162855,71.759733,31,Strong
71256,2026-02-19 11:36:00,C215,SH03555,R041,8.5,68,2.7,CLOSED,22.574646,73.244001,82,Weak
71257,2026-02-19 11:37:00,C446,SH03180,R065,12.4,81,1.4,OPEN,21.917322,73.939617,26,Medium
71258,2026-02-19 11:38:00,C102,SH00781,R026,7.4,83,6.4,CLOSED,22.946268,70.421489,22,Weak
71259,2026-02-19 11:39:00,C364,SH00651,R084,12.1,66,6.0,CLOSED,21.095306,71.409874,73,Weak
71260,2026-02-19 11:40:00,C202,SH03263,R029,12.1,60,5.0,CLOSED,20.695275,70.300934,38,Weak
71261,2026-02-19 11:41:00,C099,SH02177,R011,4.5,84,6.6,CLOSED,23.863529,72.450062,47,Weak
71262,2026-02-19 11:42:00,C072,SH02418,R094,9.7,79,4.5,OPEN,21.043094,70.055182,20,Weak
71263,2026-02-19 11:43:00,C241,SH04277,R018,12.9,70,7.0,CLOSED,22.946375,72.026013,90,Strong
71264,2026-02-19 11:44:00,C401,SH02255,R092,10.8,71,1.4,CLOSED,20.285059,71.759679,37,Strong
71265,2026-02-19 11:45:00,C087,SH04984,R069,11.5,82,3.6,OPEN,23.017336,72.549605,25,Weak
71266,2026-02-19 11:46:00,C091,SH04743,R011,8.0,94,2.8,CLOSED,21.330745,72.828077,47,Weak
71267,2026-02-19 11:47:00,C296,SH03077,R091,13.7,79,3.9,OPEN,22.419496,70.00588,48,Weak
71268,2026-02-19 11:48:00,C119,SH03949,R016,4.8,88,3.7,CLOSED,20.972432,71.812479,93,Weak
71269,2026-02-19 11:49:00,C261,SH04637,R024,2.8,88,3.9,CLOSED,23.085267,71.46073,22,Medium
71270,2026-02-19 11:50:00,C268,SH02013,R099,7.4,87,4.7,OPEN,21.548991,72.317042,78,Medium
71271,2026-02-19 11:51:00,C096,SH00960,R036,14.2,72,3.2,OPEN,21.459547,72.55465,99,Medium
71272,2026-02-19 11:52:00,C225,SH00216,R046,11.2,75,6.3,CLOSED,23.699207,71.037653,60,Weak
71273,2026-02-19 11:53:00,C382,SH04256,R080,8.3,66,4.0,CLOSED,23.821708,72.104498,29,Strong
71274,2026-02-19 11:54:00,C388,SH00854,R059,8.8,83,1.7,OPEN,23.559902,72.710422,98,Weak
71275,2026-02-19 11:55:00,C359,SH01254,R066,13.9,65,4.0,OPEN,20.405234,71.528949,48,Strong
71276,2026-02-19 11:56:00,C314,SH01950,R035,6.4,80,7.4,OPEN,23.70243,72.627925,98,Strong
71277,2026-02-19 11:57:00,C103,SH02886,R064,9.0,95,5.7,CLOSED,20.731519,71.975815,51,Weak
71278,2026-02-19 11:58:00,C419,SH04925,R002,10.1,94,5.0,CLOSED,23.282119,70.479569,70,Medium
71279,2026-02-19 11:59:00,C443,SH02473,R054,7.9,66,1.2,OPEN,22.866725,72.214699,33,Weak
71280,2026-02-19 12:00:00,C231,SH04902,R068,11.7,70,1.2,CLOSED,20.408084,70.80385,23,Medium
71281,2026-02-19 12:01:00,C355,SH00355,R086,3.0,79,4.1,OPEN,20.061051,70.567366,54,Weak
71282,2026-02-19 12:02:00,C166,SH01604,R099,8.7,95,4.0,CLOSED,21.363149,71.394619,58,Weak
71283,2026-02-19 12:03:00,C458,SH02790,R032,8.3,87,4.8,OPEN,21.56463,73.557341,36,Medium
71284,2026-02-19 12:04:00,C382,SH02272,R061,6.6,85,6.1,OPEN,21.626302,72.901135,82,Strong
71285,2026-02-19 12:05:00,C489,SH01720,R010,7.8,75,4.4,CLOSED,21.908628,72.140049,86,Strong
71286,2026-02-19 12:06:00,C466,SH00502,R055,13.2,77,4.2,CLOSED,22.93133,71.937775,51,Weak
71287,2026-02-19 12:07:00,C021,SH03590,R074,14.0,67,5.3,OPEN,21.242446,73.322322,87,Strong
71288,2026-02-19 12:08:00,C343,SH00874,R022,11.4,68,4.3,CLOSED,23.381919,70.670966,77,Weak
71289,2026-02-19 12:09:00,C160,SH00645,R027,5.6,72,3.0,CLOSED,20.00357,73.219273,51,Weak
71290,2026-02-19 12:10:00,C246,SH04858,R043,14.5,83,2.8,CLOSED,21.895787,70.33763,52,Medium
71291,2026-02-19 12:11:00,C449,SH03613,R047,11.2,85,4.1,OPEN,21.077028,71.506666,73,Medium
71292,2026-02-19 12:12:00,C491,SH01904,R066,2.2,82,6.4,OPEN,20.193633,72.613216,52,Medium
71293,2026-02-19 12:13:00,C303,SH03241,R010,10.1,65,4.9,CLOSED,23.537949,71.401102,41,Weak
71294,2026-02-19 12:14:00,C355,SH00830,R061,4.3,75,4.0,OPEN,23.277326,73.69707,78,Weak
71295,2026-02-19 12:15:00,C150,SH00123,R074,9.1,68,4.3,CLOSED,21.936672,71.495368,84,Strong
71296,2026-02-19 12:16:00,C058,SH02919,R040,2.5,75,6.1,OPEN,23.81708,71.273432,65,Medium
71297,2026-02-19 12:17:00,C025,SH00931,R072,7.2,89,1.4,CLOSED,23.399707,73.262018,64,Weak
71298,2026-02-19 12:18:00,C462,SH04620,R075,11.7,89,4.5,OPEN,20.369942,72.944404,36,Strong
71299,2026-02-19 12:19:00,C213,SH04756,R007,13.6,85,6.6,OPEN,22.94295,73.060654,26,Medium
71300,2026-02-19 12:20:00,C288,SH02502,R006,14.1,72,6.6,CLOSED,20.336102,70.288051,70,Strong
71301,2026-02-19 12:21:00,C211,SH02739,R036,12.6,88,6.1,CLOSED,20.137547,73.365107,64,Weak
71302,2026-02-19 12:22:00,C308,SH01734,R032,13.4,77,4.6,OPEN,20.624988,72.355853,43,Medium
71303,2026-02-19 12:23:00,C383,SH02287,R078,6.4,90,6.7,OPEN,21.256887,71.15839,78,Weak
71304,2026-02-19 12:24:00,C142,SH03463,R082,14.4,62,6.6,CLOSED,23.303716,71.158057,50,Medium
71305,2026-02-19 12:25:00,C495,SH01701,R025,5.3,69,5.4,OPEN,23.203465,71.422872,52,Strong
71306,2026-02-19 12:26:00,C433,SH02309,R001,4.5,85,7.2,CLOSED,22.157563,70.862655,29,Strong
71307,2026-02-19 12:27:00,C429,SH04136,R001,11.6,69,3.1,OPEN,20.988873,71.873102,32,Strong
71308,2026-02-19 12:28:00,C061,SH00917,R039,3.3,68,2.7,OPEN,23.241105,73.164261,67,Strong
71309,2026-02-19 12:29:00,C259,SH01404,R052,9.4,91,4.8,CLOSED,22.594779,73.457126,93,Medium
71310,2026-02-19 12:30:00,C362,SH00508,R082,9.6,91,7.1,OPEN,21.929157,71.779549,90,Weak
71311,2026-02-19 12:31:00,C128,SH02415,R071,11.7,79,5.5,CLOSED,22.363728,73.123162,85,Weak
71312,2026-02-19 12:32:00,C475,SH02070,R098,7.2,76,7.6,OPEN,23.636035,72.260723,43,Weak
71313,2026-02-19 12:33:00,C404,SH04640,R001,7.9,85,5.3,CLOSED,21.23824,70.999697,96,Weak
71314,2026-02-19 12:34:00,C246,SH04326,R067,3.1,63,1.6,OPEN,22.126746,70.480095,89,Medium
71315,2026-02-19 12:35:00,C481,SH04693,R035,7.6,94,2.7,CLOSED,21.387057,70.953035,96,Weak
71316,2026-02-19 12:36:00,C277,SH00665,R090,8.4,68,5.5,CLOSED,23.106979,72.742678,69,Medium
71317,2026-02-19 12:37:00,C146,SH01592,R056,6.0,95,7.7,OPEN,20.690569,72.089426,89,Medium
71318,2026-02-19 12:38:00,C244,SH04057,R063,7.8,82,2.3,CLOSED,22.997813,70.311378,98,Medium
71319,2026-02-19 12:39:00,C111,SH02158,R028,3.2,64,7.8,CLOSED,21.832614,71.876355,71,Medium
71320,2026-02-19 12:40:00,C024,SH03715,R006,9.3,70,7.2,CLOSED,21.528525,73.20741,71,Medium
71321,2026-02-19 12:41:00,C370,SH00630,R091,10.7,63,3.8,OPEN,23.578015,70.0752,79,Strong
71322,2026-02-19 12:42:00,C445,SH04989,R052,4.2,87,7.5,OPEN,22.857347,73.136929,76,Strong
71323,2026-02-19 12:43:00,C215,SH01303,R053,4.1,76,3.3,CLOSED,20.433128,70.238985,26,Weak
71324,2026-02-19 12:44:00,C174,SH03402,R077,11.7,87,6.9,OPEN,22.44275,71.235788,54,Strong
71325,2026-02-19 12:45:00,C016,SH00051,R094,13.6,81,3.0,OPEN,20.606721,73.990372,99,Weak
71326,2026-02-19 12:46:00,C459,SH02841,R021,7.1,79,7.1,OPEN,22.914831,70.149632,61,Medium
71327,2026-02-19 12:47:00,C179,SH01613,R098,4.8,91,5.2,OPEN,23.498863,70.460844,70,Strong
71328,2026-02-19 12:48:00,C397,SH00623,R069,12.1,62,2.4,OPEN,22.823327,73.209169,69,Strong
71329,2026-02-19 12:49:00,C302,SH02029,R026,5.5,69,5.2,OPEN,20.785544,70.149642,22,Medium
71330,2026-02-19 12:50:00,C051,SH03316,R006,3.3,70,6.3,CLOSED,21.37182,71.616892,92,Medium
71331,2026-02-19 12:51:00,C395,SH02515,R028,10.7,72,6.8,CLOSED,20.626513,70.435365,79,Medium
71332,2026-02-19 12:52:00,C314,SH04674,R047,3.2,75,6.4,OPEN,23.361139,73.742541,38,Medium
71333,2026-02-19 12:53:00,C182,SH00484,R077,2.4,83,3.9,OPEN,22.338387,73.932785,66,Weak
71334,2026-02-19 12:54:00,C064,SH03993,R079,13.2,64,3.5,OPEN,22.750274,72.190989,46,Weak
71335,2026-02-19 12:55:00,C428,SH03141,R019,4.2,71,7.1,OPEN,22.866204,71.980831,82,Strong
71336,2026-02-19 12:56:00,C409,SH04873,R068,8.8,68,5.4,CLOSED,22.22984,71.588407,33,Weak
71337,2026-02-19 12:57:00,C478,SH01251,R013,7.6,77,1.3,CLOSED,20.906229,73.357105,74,Medium
71338,2026-02-19 12:58:00,C457,SH00639,R016,5.0,87,5.1,CLOSED,22.478773,73.710483,44,Weak
71339,2026-02-19 12:59:00,C227,SH00850,R037,14.2,81,1.3,OPEN,22.83836,73.831898,53,Medium
71340,2026-02-19 13:00:00,C191,SH03801,R067,8.7,75,1.4,CLOSED,20.711753,71.815726,33,Weak
71341,2026-02-19 13:01:00,C333,SH00014,R036,13.5,76,1.5,OPEN,21.306138,70.152363,51,Strong
71342,2026-02-19 13:02:00,C079,SH02780,R029,11.6,94,3.5,CLOSED,20.948298,70.791432,99,Medium
71343,2026-02-19 13:03:00,C470,SH02540,R052,13.9,63,1.5,OPEN,23.747549,70.451531,31,Weak
71344,2026-02-19 13:04:00,C440,SH00960,R042,7.4,84,4.7,OPEN,21.197867,71.090139,56,Weak
71345,2026-02-19 13:05:00,C148,SH03270,R068,9.0,63,4.0,CLOSED,20.03843,71.670127,58,Strong
71346,2026-02-19 13:06:00,C366,SH01812,R073,10.4,80,6.0,OPEN,20.480237,72.933397,25,Strong
71347,2026-02-19 13:07:00,C256,SH03091,R009,5.6,69,3.1,OPEN,23.887401,71.928694,87,Strong
71348,2026-02-19 13:08:00,C347,SH04647,R050,10.7,75,6.9,OPEN,20.674111,72.629892,78,Weak
71349,2026-02-19 13:09:00,C217,SH02141,R054,3.7,85,4.3,OPEN,20.591787,72.441877,81,Weak
71350,2026-02-19 13:10:00,C011,SH00185,R017,5.3,68,7.7,OPEN,22.052751,72.955106,31,Medium
71351,2026-02-19 13:11:00,C275,SH03922,R048,8.2,67,4.2,OPEN,21.52506,71.15901,68,Medium
71352,2026-02-19 13:12:00,C462,SH00764,R026,5.9,88,2.1,OPEN,20.11485,71.936212,89,Strong
71353,2026-02-19 13:13:00,C008,SH00866,R082,4.4,65,7.1,OPEN,20.569959,70.949101,55,Weak
71354,2026-02-19 13:14:00,C008,SH00504,R014,6.5,71,4.4,OPEN,23.789999,72.116356,62,Strong
71355,2026-02-19 13:15:00,C309,SH01416,R009,11.0,60,5.0,CLOSED,21.172151,70.334574,86,Weak
71356,2026-02-19 13:16:00,C197,SH02221,R093,6.0,71,8.0,OPEN,22.86869,71.890569,33,Weak
71357,2026-02-19 13:17:00,C387,SH03538,R012,8.5,70,5.5,OPEN,23.820126,71.640111,97,Weak
71358,2026-02-19 13:18:00,C328,SH03793,R030,13.1,95,6.8,OPEN,21.1636,70.762372,84,Strong
71359,2026-02-19 13:19:00,C305,SH03917,R037,2.1,73,1.7,CLOSED,23.676748,73.915341,40,Strong
71360,2026-02-19 13:20:00,C494,SH03212,R080,2.6,60,2.3,OPEN,23.3786,72.021883,81,Weak
71361,2026-02-19 13:21:00,C422,SH02613,R073,6.3,95,6.7,OPEN,22.461351,73.000248,50,Strong
71362,2026-02-19 13:22:00,C397,SH01157,R061,3.0,87,5.4,OPEN,21.435713,73.607306,37,Weak
71363,2026-02-19 13:23:00,C314,SH03037,R084,13.4,67,3.8,OPEN,20.511582,73.281421,61,Weak
71364,2026-02-19 13:24:00,C412,SH02938,R074,3.7,75,2.3,CLOSED,22.899249,70.872791,77,Strong
71365,2026-02-19 13:25:00,C404,SH02060,R025,6.0,75,5.2,OPEN,22.169087,71.367552,49,Medium
71366,2026-02-19 13:26:00,C009,SH04522,R092,3.7,81,5.5,OPEN,21.814201,73.072135,77,Weak
71367,2026-02-19 13:27:00,C228,SH00898,R050,4.9,80,7.3,CLOSED,21.832723,73.316894,65,Strong
71368,2026-02-19 13:28:00,C197,SH01718,R028,4.0,60,4.6,CLOSED,20.043149,73.311621,82,Medium
71369,2026-02-19 13:29:00,C331,SH03504,R078,8.9,71,2.7,OPEN,21.055829,71.677356,65,Medium
71370,2026-02-19 13:30:00,C472,SH03693,R100,8.1,93,1.8,CLOSED,22.526877,70.995756,80,Weak
71371,2026-02-19 13:31:00,C006,SH03566,R021,8.6,67,2.8,CLOSED,22.017406,71.136727,78,Weak
71372,2026-02-19 13:32:00,C216,SH00990,R032,8.1,81,7.6,CLOSED,22.381709,70.91948,48,Medium
71373,2026-02-19 13:33:00,C443,SH00848,R086,4.4,69,5.4,OPEN,20.984099,70.771818,58,Medium
71374,2026-02-19 13:34:00,C154,SH00678,R032,4.8,62,1.7,CLOSED,22.508656,71.836363,62,Medium
71375,2026-02-19 13:35:00,C266,SH03965,R078,12.5,68,4.5,OPEN,23.205331,73.533411,49,Medium
71376,2026-02-19 13:36:00,C010,SH04616,R062,8.2,88,1.5,OPEN,22.422713,70.979398,38,Weak
71377,2026-02-19 13:37:00,C408,SH00847,R091,9.2,60,7.0,OPEN,23.14714,73.661443,40,Medium
71378,2026-02-19 13:38:00,C202,SH01621,R030,9.4,65,3.3,CLOSED,23.19099,72.39187,69,Weak
71379,2026-02-19 13:39:00,C382,SH02331,R083,12.0,80,7.5,OPEN,21.76543,70.062276,82,Strong
71380,2026-02-19 13:40:00,C469,SH02456,R030,14.9,95,1.7,CLOSED,22.1203,70.320768,52,Medium
71381,2026-02-19 13:41:00,C149,SH03968,R039,4.9,81,4.9,OPEN,20.454242,70.617943,20,Strong
71382,2026-02-19 13:42:00,C035,SH04194,R074,2.2,83,2.2,OPEN,22.917321,70.661531,63,Medium
71383,2026-02-19 13:43:00,C001,SH03151,R012,3.1,64,2.4,OPEN,22.699716,70.71679,21,Medium
71384,2026-02-19 13:44:00,C069,SH00335,R087,8.4,74,3.3,CLOSED,20.715492,70.976397,39,Weak
71385,2026-02-19 13:45:00,C191,SH03842,R047,5.7,74,3.1,CLOSED,23.293545,73.469892,34,Weak
71386,2026-02-19 13:46:00,C108,SH03571,R015,5.1,89,5.4,OPEN,20.029338,73.690713,66,Weak
71387,2026-02-19 13:47:00,C334,SH03166,R001,8.1,95,2.3,OPEN,20.665584,72.271462,50,Weak
71388,2026-02-19 13:48:00,C421,SH04239,R076,14.1,67,4.6,CLOSED,20.758842,73.676631,39,Weak
71389,2026-02-19 13:49:00,C500,SH04682,R069,7.9,91,2.2,CLOSED,20.954373,70.053335,28,Weak
71390,2026-02-19 13:50:00,C150,SH01606,R071,11.9,86,5.3,OPEN,22.709919,73.194663,48,Strong
71391,2026-02-19 13:51:00,C426,SH02708,R026,9.3,93,3.6,CLOSED,22.473456,71.821286,65,Strong
71392,2026-02-19 13:52:00,C450,SH01711,R085,10.1,64,2.5,OPEN,20.844669,71.259636,34,Strong
71393,2026-02-19 13:53:00,C119,SH03772,R089,11.5,70,4.3,OPEN,20.485202,71.588954,53,Strong
71394,2026-02-19 13:54:00,C318,SH03297,R069,10.3,61,7.1,CLOSED,20.524626,72.554327,54,Weak
71395,2026-02-19 13:55:00,C419,SH01264,R040,8.3,79,1.5,CLOSED,21.0897,71.515052,92,Weak
71396,2026-02-19 13:56:00,C138,SH00369,R068,12.7,79,6.2,OPEN,21.838424,70.202414,33,Medium
71397,2026-02-19 13:57:00,C246,SH00259,R092,10.5,82,5.5,OPEN,20.068234,73.536843,27,Medium
71398,2026-02-19 13:58:00,C070,SH01843,R054,8.4,87,5.4,CLOSED,22.302514,73.789571,62,Weak
71399,2026-02-19 13:59:00,C107,SH02542,R062,5.1,80,2.1,OPEN,23.010309,70.260151,51,Strong
71400,2026-02-19 14:00:00,C274,SH01671,R091,9.8,72,4.5,CLOSED,20.273223,70.737468,23,Medium
71401,2026-02-19 14:01:00,C284,SH02528,R043,8.6,93,1.4,OPEN,22.468195,72.88658,79,Weak
71402,2026-02-19 14:02:00,C106,SH01019,R012,13.7,88,7.8,OPEN,23.362476,70.019891,74,Weak
71403,2026-02-19 14:03:00,C136,SH03123,R047,9.5,68,4.6,CLOSED,20.39005,73.761213,51,Strong
71404,2026-02-19 14:04:00,C119,SH04423,R032,8.2,78,7.0,OPEN,21.975212,72.851627,30,Weak
71405,2026-02-19 14:05:00,C305,SH01931,R094,12.7,78,7.5,CLOSED,23.563963,73.645682,58,Strong
71406,2026-02-19 14:06:00,C004,SH00075,R084,2.8,83,1.4,OPEN,23.736102,72.325278,91,Medium
71407,2026-02-19 14:07:00,C013,SH01592,R086,13.8,72,4.7,OPEN,21.340968,70.588439,90,Weak
71408,2026-02-19 14:08:00,C046,SH02378,R065,12.0,68,5.8,CLOSED,23.552452,71.745138,20,Medium
71409,2026-02-19 14:09:00,C027,SH04154,R015,11.7,81,1.9,CLOSED,20.054059,70.910312,24,Strong
71410,2026-02-19 14:10:00,C038,SH01993,R090,5.1,86,3.1,OPEN,20.430868,70.44624,65,Strong
71411,2026-02-19 14:11:00,C489,SH02837,R083,5.6,72,5.6,OPEN,22.187344,73.67092,97,Strong
71412,2026-02-19 14:12:00,C280,SH01004,R094,5.1,91,7.8,CLOSED,22.161818,72.564881,23,Strong
71413,2026-02-19 14:13:00,C305,SH03675,R029,4.3,77,8.0,OPEN,21.10955,72.065076,36,Strong
71414,2026-02-19 14:14:00,C169,SH00947,R030,6.7,63,2.2,OPEN,22.268118,70.699609,68,Strong
71415,2026-02-19 14:15:00,C387,SH04439,R090,4.6,60,2.0,CLOSED,22.028442,72.064859,75,Weak
71416,2026-02-19 14:16:00,C225,SH03953,R085,14.3,79,1.6,OPEN,23.828261,73.391117,24,Medium
71417,2026-02-19 14:17:00,C494,SH02912,R091,5.1,94,6.2,OPEN,20.163217,72.468003,47,Medium
71418,2026-02-19 14:18:00,C372,SH01856,R099,4.5,76,1.2,OPEN,20.146604,73.93477,69,Strong
71419,2026-02-19 14:19:00,C301,SH00560,R070,13.5,84,1.6,CLOSED,20.713451,70.244404,87,Strong
71420,2026-02-19 14:20:00,C123,SH01856,R063,9.5,70,2.4,OPEN,22.750811,71.99255,38,Medium
71421,2026-02-19 14:21:00,C162,SH04416,R017,2.8,94,4.1,CLOSED,22.973876,72.833815,76,Weak
71422,2026-02-19 14:22:00,C094,SH01548,R072,3.4,91,2.8,OPEN,21.121256,73.806518,29,Medium
71423,2026-02-19 14:23:00,C088,SH04891,R074,8.8,90,4.7,OPEN,22.071133,70.244899,21,Strong
71424,2026-02-19 14:24:00,C172,SH02458,R063,12.7,86,6.1,OPEN,23.284632,70.771601,45,Strong
71425,2026-02-19 14:25:00,C337,SH01658,R060,12.7,77,2.5,OPEN,20.905401,70.571947,83,Strong
71426,2026-02-19 14:26:00,C435,SH02235,R099,2.9,80,5.5,OPEN,21.754271,72.852137,52,Strong
71427,2026-02-19 14:27:00,C066,SH02487,R006,14.9,83,3.2,OPEN,20.094491,72.909295,77,Strong
71428,2026-02-19 14:28:00,C221,SH01137,R097,6.1,83,4.1,OPEN,22.097113,71.446133,81,Strong
71429,2026-02-19 14:29:00,C011,SH00987,R056,12.5,73,1.4,OPEN,21.249709,72.938821,43,Medium
71430,2026-02-19 14:30:00,C113,SH02491,R086,7.4,65,5.8,CLOSED,21.508807,70.103942,89,Medium
71431,2026-02-19 14:31:00,C250,SH02898,R024,13.7,87,3.4,OPEN,21.373963,70.863083,29,Strong
71432,2026-02-19 14:32:00,C052,SH03970,R026,6.6,87,5.5,OPEN,23.582269,70.153597,45,Strong
71433,2026-02-19 14:33:00,C285,SH02271,R090,12.2,65,6.5,CLOSED,22.545464,71.468352,54,Weak
71434,2026-02-19 14:34:00,C275,SH01419,R065,5.1,64,1.4,OPEN,23.661068,72.747604,41,Weak
71435,2026-02-19 14:35:00,C084,SH01634,R077,4.3,63,1.6,CLOSED,22.00823,73.056465,94,Medium
71436,2026-02-19 14:36:00,C443,SH04428,R029,11.7,88,4.4,CLOSED,21.494438,71.547523,37,Strong
71437,2026-02-19 14:37:00,C031,SH01570,R009,9.7,73,7.7,OPEN,21.04694,73.659458,33,Medium
71438,2026-02-19 14:38:00,C259,SH00377,R056,10.8,74,4.0,OPEN,21.60906,73.588508,46,Medium
71439,2026-02-19 14:39:00,C215,SH02747,R049,12.4,60,5.3,OPEN,22.852287,72.441848,96,Medium
71440,2026-02-19 14:40:00,C382,SH03128,R058,7.8,84,7.9,OPEN,21.669492,72.66746,99,Medium
71441,2026-02-19 14:41:00,C115,SH00739,R068,13.2,73,6.1,CLOSED,22.475836,70.22269,30,Strong
71442,2026-02-19 14:42:00,C176,SH01409,R060,12.7,81,4.6,OPEN,20.926523,70.214118,68,Medium
71443,2026-02-19 14:43:00,C498,SH00175,R027,7.0,71,5.1,CLOSED,20.694534,73.366876,27,Weak
71444,2026-02-19 14:44:00,C226,SH04754,R009,14.7,69,6.9,OPEN,20.717459,73.388128,55,Strong
71445,2026-02-19 14:45:00,C457,SH03421,R036,14.6,84,5.3,CLOSED,20.355282,71.396437,64,Weak
71446,2026-02-19 14:46:00,C476,SH01500,R054,7.5,85,6.6,CLOSED,20.501988,70.864328,82,Weak
71447,2026-02-19 14:47:00,C286,SH04403,R066,12.2,94,7.1,OPEN,20.753955,73.087228,50,Medium
71448,2026-02-19 14:48:00,C299,SH04337,R049,7.3,73,8.0,OPEN,23.522115,70.104608,62,Weak
71449,2026-02-19 14:49:00,C420,SH03825,R031,5.9,74,2.6,OPEN,21.294072,72.73089,35,Medium
71450,2026-02-19 14:50:00,C072,SH01835,R011,5.1,65,4.1,CLOSED,22.371848,72.317539,48,Strong
71451,2026-02-19 14:51:00,C383,SH01202,R039,5.9,70,3.8,OPEN,20.768363,71.968322,64,Strong
71452,2026-02-19 14:52:00,C345,SH02797,R021,8.3,95,7.5,CLOSED,22.837944,73.905674,99,Medium
71453,2026-02-19 14:53:00,C178,SH01262,R047,8.9,79,5.4,CLOSED,21.578453,70.427022,77,Strong
71454,2026-02-19 14:54:00,C105,SH02348,R084,5.6,76,7.1,CLOSED,23.61431,71.697543,46,Strong
71455,2026-02-19 14:55:00,C432,SH01875,R041,11.7,79,4.4,CLOSED,21.839686,73.685977,89,Strong
