shipment_id,container_id,product_id,quantity_kg,origin_city,destination_city,dispatch_time,expected_delivery,driver_id,transport_company
SH04032,C278,AVO001,583,Pune,Jaipur,2026-06-18 00:00:00,2026-06-19 11:00:00,D0010,FastMove
SH04033,C170,AVO001,1114,Ahmedabad,Delhi,2026-06-18 01:00:00,2026-06-19 04:00:00,D0057,TransGo
SH04034,C353,AVO001,1932,Bengaluru,Ahmedabad,2026-06-18 02:00:00,2026-06-18 19:00:00,D0091,BlueLog
SH04035,C351,AVO001,915,Surat,Mumbai,2026-06-18 03:00:00,2026-06-18 15:00:00,D0564,BlueLog
SH04036,C079,AVO001,1342,Ahmedabad,Nagpur,2026-06-18 04:00:00,2026-06-19 12:00:00,D0400,BlueLog
SH04037,C233,AVO001,1595,Ahmedabad,Nagpur,2026-06-18 05:00:00,2026-06-19 05:00:00,D0556,FastMove
SH04038,C283,AVO001,868,Vadodara,Delhi,2026-06-18 06:00:00,2026-06-18 23:00:00,D0339,BlueLog
SH04039,C172,AVO001,933,Indore,Mumbai,2026-06-18 07:00:00,2026-06-19 07:00:00,D0441,FastMove
SH04040,C022,AVO001,679,Bengaluru,Delhi,2026-06-18 08:00:00,2026-06-18 21:00:00,D0661,BlueLog
SH04041,C456,AVO001,1690,Mumbai,Ahmedabad,2026-06-18 09:00:00,2026-06-19 09:00:00,D0785,FastMove
SH04042,C164,AVO001,1641,Ahmedabad,Delhi,2026-06-18 10:00:00,2026-06-18 19:00:00,D0561,FastMove
SH04043,C387,AVO001,1363,Nagpur,Mumbai,2026-06-18 11:00:00,2026-06-19 11:00:00,D0495,FastMove
SH04044,C020,AVO001,825,Indore,Bengaluru,2026-06-18 12:00:00,2026-06-19 12:00:00,D0186,FastMove
SH04045,C260,AVO001,635,Pune,Pune,2026-06-18 13:00:00,2026-06-19 18:00:00,D0253,FastMove
SH04046,C249,AVO001,1548,Pune,Nagpur,2026-06-18 14:00:00,2026-06-19 23:00:00,D0562,FastMove
SH04047,C427,AVO001,638,Delhi,Nagpur,2026-06-18 15:00:00,2026-06-19 07:00:00,D0048,FastMove
SH04048,C280,AVO001,1191,Vadodara,Vadodara,2026-06-18 16:00:00,2026-06-19 08:00:00,D0378,BlueLog
SH04049,C307,AVO001,1395,Mumbai,Ahmedabad,2026-06-18 17:00:00,2026-06-19 04:00:00,D0203,TransGo
SH04050,C440,AVO001,540,Mumbai,Ahmedabad,2026-06-18 18:00:00,2026-06-19 23:00:00,D0256,TransGo
SH04051,C386,AVO001,1044,Indore,Vadodara,2026-06-18 19:00:00,2026-06-20 07:00:00,D0781,FastMove
SH04052,C475,AVO001,761,Mumbai,Ahmedabad,2026-06-18 20:00:00,2026-06-20 07:00:00,D0272,FastMove
SH04053,C397,AVO001,1683,Pune,Mumbai,2026-06-18 21:00:00,2026-06-19 13:00:00,D0236,TransGo
SH04054,C078,AVO001,520,Surat,Jaipur,2026-06-18 22:00:00,2026-06-20 07:00:00,D0298,BlueLog
SH04055,C067,AVO001,1454,Ahmedabad,Mumbai,2026-06-18 23:00:00,2026-06-19 08:00:00,D0689,BlueLog
SH04056,C167,AVO001,1346,Bengaluru,Jaipur,2026-06-19 00:00:00,2026-06-19 11:00:00,D0427,BlueLog
SH04057,C288,AVO001,516,Ahmedabad,Jaipur,2026-06-19 01:00:00,2026-06-19 16:00:00,D0577,TransGo
SH04058,C150,AVO001,980,Nagpur,Vadodara,2026-06-19 02:00:00,2026-06-20 13:00:00,D0076,TransGo
SH04059,C398,AVO001,1412,Mumbai,Pune,2026-06-19 03:00:00,2026-06-19 16:00:00,D0481,TransGo
SH04060,C180,AVO001,1394,Nagpur,Vadodara,2026-06-19 04:00:00,2026-06-20 05:00:00,D0121,FastMove
SH04061,C468,AVO001,577,Delhi,Pune,2026-06-19 05:00:00,2026-06-19 21:00:00,D0747,BlueLog
SH04062,C239,AVO001,1389,Pune,Delhi,2026-06-19 06:00:00,2026-06-19 16:00:00,D0002,FastMove
SH04063,C451,AVO001,746,Ahmedabad,Indore,2026-06-19 07:00:00,2026-06-20 07:00:00,D0440,BlueLog
SH04064,C164,AVO001,974,Surat,Indore,2026-06-19 08:00:00,2026-06-20 00:00:00,D0693,FastMove
SH04065,C094,AVO001,986,Mumbai,Nagpur,2026-06-19 09:00:00,2026-06-20 13:00:00,D0508,BlueLog
SH04066,C337,AVO001,1624,Bengaluru,Mumbai,2026-06-19 10:00:00,2026-06-20 14:00:00,D0721,TransGo
SH04067,C056,AVO001,1815,Indore,Pune,2026-06-19 11:00:00,2026-06-20 01:00:00,D0526,FastMove
SH04068,C343,AVO001,719,Nagpur,Jaipur,2026-06-19 12:00:00,2026-06-20 06:00:00,D0044,FastMove
SH04069,C176,AVO001,744,Surat,Ahmedabad,2026-06-19 13:00:00,2026-06-20 19:00:00,D0691,BlueLog
SH04070,C020,AVO001,1016,Delhi,Delhi,2026-06-19 14:00:00,2026-06-20 10:00:00,D0664,FastMove
SH04071,C296,AVO001,1676,Vadodara,Surat,2026-06-19 15:00:00,2026-06-21 00:00:00,D0576,BlueLog
SH04072,C364,AVO001,1341,Surat,Jaipur,2026-06-19 16:00:00,2026-06-20 05:00:00,D0745,TransGo
SH04073,C393,AVO001,605,Mumbai,Mumbai,2026-06-19 17:00:00,2026-06-20 05:00:00,D0652,BlueLog
SH04074,C386,AVO001,1186,Nagpur,Nagpur,2026-06-19 18:00:00,2026-06-20 09:00:00,D0242,BlueLog
SH04075,C094,AVO001,1946,Pune,Indore,2026-06-19 19:00:00,2026-06-20 08:00:00,D0558,BlueLog
SH04076,C143,AVO001,1127,Nagpur,Indore,2026-06-19 20:00:00,2026-06-21 01:00:00,D0351,BlueLog
SH04077,C399,AVO001,1423,Vadodara,Surat,2026-06-19 21:00:00,2026-06-21 03:00:00,D0358,TransGo
SH04078,C335,AVO001,1717,Mumbai,Surat,2026-06-19 22:00:00,2026-06-21 01:00:00,D0335,BlueLog
SH04079,C364,AVO001,1404,Pune,Nagpur,2026-06-19 23:00:00,2026-06-21 03:00:00,D0325,BlueLog
SH04080,C393,AVO001,1707,Delhi,Ahmedabad,2026-06-20 00:00:00,2026-06-20 21:00:00,D0619,TransGo
SH04081,C188,AVO001,1152,Mumbai,Mumbai,2026-06-20 01:00:00,2026-06-20 11:00:00,D0570,TransGo
SH04082,C099,AVO001,1382,Surat,Jaipur,2026-06-20 02:00:00,2026-06-20 12:00:00,D0154,BlueLog
SH04083,C218,AVO001,766,Nagpur,Pune,2026-06-20 03:00:00,2026-06-21 07:00:00,D0469,BlueLog
SH04084,C358,AVO001,813,Ahmedabad,Nagpur,2026-06-20 04:00:00,2026-06-20 16:00:00,D0404,BlueLog
SH04085,C290,AVO001,1645,Ahmedabad,Surat,2026-06-20 05:00:00,2026-06-21 03:00:00,D0333,BlueLog
SH04086,C485,AVO001,1879,Surat,Mumbai,2026-06-20 06:00:00,2026-06-20 15:00:00,D0479,BlueLog
SH04087,C466,AVO001,1139,Surat,Nagpur,2026-06-20 07:00:00,2026-06-21 08:00:00,D0009,TransGo
SH04088,C070,AVO001,1765,Delhi,Pune,2026-06-20 08:00:00,2026-06-21 07:00:00,D0642,BlueLog
SH04089,C318,AVO001,716,Surat,Pune,2026-06-20 09:00:00,2026-06-21 09:00:00,D0393,FastMove
SH04090,C417,AVO001,1891,Ahmedabad,Bengaluru,2026-06-20 10:00:00,2026-06-21 21:00:00,D0059,TransGo
SH04091,C002,AVO001,1808,Surat,Jaipur,2026-06-20 11:00:00,2026-06-21 09:00:00,D0298,TransGo
SH04092,C049,AVO001,989,Indore,Vadodara,2026-06-20 12:00:00,2026-06-21 10:00:00,D0487,TransGo
SH04093,C486,AVO001,548,Jaipur,Vadodara,2026-06-20 13:00:00,2026-06-21 04:00:00,D0473,BlueLog
SH04094,C329,AVO001,893,Ahmedabad,Bengaluru,2026-06-20 14:00:00,2026-06-21 03:00:00,D0192,TransGo
SH04095,C282,AVO001,1742,Surat,Nagpur,2026-06-20 15:00:00,2026-06-21 15:00:00,D0036,FastMove
SH04096,C472,AVO001,1401,Vadodara,Jaipur,2026-06-20 16:00:00,2026-06-21 18:00:00,D0298,FastMove
SH04097,C405,AVO001,768,Surat,Ahmedabad,2026-06-20 17:00:00,2026-06-21 16:00:00,D0566,BlueLog
SH04098,C067,AVO001,1182,Pune,Vadodara,2026-06-20 18:00:00,2026-06-22 03:00:00,D0396,FastMove
SH04099,C164,AVO001,646,Indore,Ahmedabad,2026-06-20 19:00:00,2026-06-22 02:00:00,D0467,FastMove
SH04100,C299,AVO001,1514,Jaipur,Pune,2026-06-20 20:00:00,2026-06-21 08:00:00,D0323,TransGo
SH04101,C043,AVO001,559,Indore,Jaipur,2026-06-20 21:00:00,2026-06-21 22:00:00,D0057,TransGo
SH04102,C150,AVO001,1277,Bengaluru,Pune,2026-06-20 22:00:00,2026-06-21 23:00:00,D0672,FastMove
SH04103,C391,AVO001,1820,Pune,Ahmedabad,2026-06-20 23:00:00,2026-06-22 11:00:00,D0308,TransGo
SH04104,C479,AVO001,1727,Indore,Nagpur,2026-06-21 00:00:00,2026-06-22 03:00:00,D0458,BlueLog
SH04105,C205,AVO001,1542,Nagpur,Delhi,2026-06-21 01:00:00,2026-06-22 04:00:00,D0029,FastMove
SH04106,C166,AVO001,1548,Ahmedabad,Delhi,2026-06-21 02:00:00,2026-06-21 18:00:00,D0352,FastMove
SH04107,C080,AVO001,833,Mumbai,Indore,2026-06-21 03:00:00,2026-06-22 13:00:00,D0702,BlueLog
SH04108,C497,AVO001,1761,Ahmedabad,Jaipur,2026-06-21 04:00:00,2026-06-22 06:00:00,D0162,BlueLog
SH04109,C379,AVO001,1561,Ahmedabad,Indore,2026-06-21 05:00:00,2026-06-22 14:00:00,D0704,TransGo
SH04110,C048,AVO001,981,Mumbai,Indore,2026-06-21 06:00:00,2026-06-22 10:00:00,D0049,BlueLog
SH04111,C390,AVO001,1989,Mumbai,Indore,2026-06-21 07:00:00,2026-06-22 05:00:00,D0660,TransGo
SH04112,C486,AVO001,1791,Delhi,Vadodara,2026-06-21 08:00:00,2026-06-22 11:00:00,D0064,BlueLog
SH04113,C286,AVO001,625,Bengaluru,Ahmedabad,2026-06-21 09:00:00,2026-06-22 16:00:00,D0476,TransGo
SH04114,C017,AVO001,925,Delhi,Vadodara,2026-06-21 10:00:00,2026-06-22 12:00:00,D0145,FastMove
SH04115,C260,AVO001,1270,Pune,Mumbai,2026-06-21 11:00:00,2026-06-22 14:00:00,D0696,FastMove
SH04116,C326,AVO001,1271,Delhi,Pune,2026-06-21 12:00:00,2026-06-22 12:00:00,D0666,BlueLog
SH04117,C136,AVO001,1525,Mumbai,Vadodara,2026-06-21 13:00:00,2026-06-22 17:00:00,D0115,FastMove
SH04118,C415,AVO001,1761,Indore,Mumbai,2026-06-21 14:00:00,2026-06-22 22:00:00,D0609,TransGo
SH04119,C492,AVO001,886,Bengaluru,Jaipur,2026-06-21 15:00:00,2026-06-22 15:00:00,D0624,BlueLog
SH04120,C028,AVO001,1397,Delhi,Vadodara,2026-06-21 16:00:00,2026-06-22 02:00:00,D0310,FastMove
SH04121,C106,AVO001,1165,Delhi,Vadodara,2026-06-21 17:00:00,2026-06-22 13:00:00,D0791,FastMove
SH04122,C418,AVO001,1599,Delhi,Indore,2026-06-21 18:00:00,2026-06-23 02:00:00,D0360,TransGo
SH04123,C326,AVO001,1828,Indore,Jaipur,2026-06-21 19:00:00,2026-06-22 19:00:00,D0714,BlueLog
SH04124,C310,AVO001,889,Ahmedabad,Vadodara,2026-06-21 20:00:00,2026-06-22 13:00:00,D0616,TransGo
SH04125,C238,AVO001,798,Vadodara,Delhi,2026-06-21 21:00:00,2026-06-23 00:00:00,D0543,TransGo
SH04126,C048,AVO001,796,Pune,Ahmedabad,2026-06-21 22:00:00,2026-06-22 14:00:00,D0409,FastMove
SH04127,C099,AVO001,1398,Ahmedabad,Indore,2026-06-21 23:00:00,2026-06-22 15:00:00,D0763,FastMove
SH04128,C163,AVO001,1033,Mumbai,Indore,2026-06-22 00:00:00,2026-06-22 18:00:00,D0324,TransGo
SH04129,C186,AVO001,553,Mumbai,Bengaluru,2026-06-22 01:00:00,2026-06-23 02:00:00,D0339,FastMove
SH04130,C162,AVO001,1471,Surat,Nagpur,2026-06-22 02:00:00,2026-06-22 20:00:00,D0436,BlueLog
SH04131,C346,AVO001,1299,Ahmedabad,Delhi,2026-06-22 03:00:00,2026-06-23 03:00:00,D0696,BlueLog
SH04132,C178,AVO001,1911,Vadodara,Delhi,2026-06-22 04:00:00,2026-06-22 17:00:00,D0011,TransGo
SH04133,C444,AVO001,1027,Nagpur,Jaipur,2026-06-22 05:00:00,2026-06-23 15:00:00,D0325,TransGo
SH04134,C424,AVO001,524,Bengaluru,Pune,2026-06-22 06:00:00,2026-06-23 16:00:00,D0402,BlueLog
SH04135,C156,AVO001,1938,Pune,Jaipur,2026-06-22 07:00:00,2026-06-23 03:00:00,D0453,BlueLog
SH04136,C167,AVO001,1991,Jaipur,Nagpur,2026-06-22 08:00:00,2026-06-23 00:00:00,D0416,BlueLog
SH04137,C477,AVO001,1856,Nagpur,Vadodara,2026-06-22 09:00:00,2026-06-23 06:00:00,D0309,BlueLog
SH04138,C377,AVO001,654,Indore,Pune,2026-06-22 10:00:00,2026-06-23 22:00:00,D0099,TransGo
SH04139,C092,AVO001,1144,Pune,Nagpur,2026-06-22 11:00:00,2026-06-23 12:00:00,D0162,TransGo
SH04140,C129,AVO001,1712,Surat,Delhi,2026-06-22 12:00:00,2026-06-23 05:00:00,D0578,TransGo
SH04141,C305,AVO001,1072,Mumbai,Jaipur,2026-06-22 13:00:00,2026-06-23 05:00:00,D0749,BlueLog
SH04142,C068,AVO001,1154,Indore,Bengaluru,2026-06-22 14:00:00,2026-06-23 17:00:00,D0137,BlueLog
SH04143,C350,AVO001,720,Jaipur,Jaipur,2026-06-22 15:00:00,2026-06-23 22:00:00,D0614,BlueLog
SH04144,C146,AVO001,1563,Indore,Pune,2026-06-22 16:00:00,2026-06-23 20:00:00,D0041,TransGo
SH04145,C155,AVO001,1288,Bengaluru,Surat,2026-06-22 17:00:00,2026-06-23 16:00:00,D0665,TransGo
SH04146,C420,AVO001,1432,Surat,Nagpur,2026-06-22 18:00:00,2026-06-24 02:00:00,D0392,TransGo
SH04147,C392,AVO001,1606,Bengaluru,Delhi,2026-06-22 19:00:00,2026-06-24 00:00:00,D0162,TransGo
SH04148,C462,AVO001,1569,Indore,Delhi,2026-06-22 20:00:00,2026-06-24 00:00:00,D0534,TransGo
SH04149,C284,AVO001,1965,Jaipur,Indore,2026-06-22 21:00:00,2026-06-24 07:00:00,D0733,TransGo
SH04150,C151,AVO001,758,Surat,Pune,2026-06-22 22:00:00,2026-06-23 21:00:00,D0773,FastMove
SH04151,C364,AVO001,844,Surat,Mumbai,2026-06-22 23:00:00,2026-06-23 08:00:00,D0399,BlueLog
SH04152,C233,AVO001,1304,Vadodara,Mumbai,2026-06-23 00:00:00,2026-06-24 03:00:00,D0109,TransGo
SH04153,C168,AVO001,1260,Jaipur,Surat,2026-06-23 01:00:00,2026-06-24 13:00:00,D0033,BlueLog
SH04154,C090,AVO001,1642,Pune,Nagpur,2026-06-23 02:00:00,2026-06-23 14:00:00,D0782,BlueLog
SH04155,C015,AVO001,1078,Ahmedabad,Pune,2026-06-23 03:00:00,2026-06-23 14:00:00,D0061,BlueLog
SH04156,C498,AVO001,1985,Pune,Delhi,2026-06-23 04:00:00,2026-06-24 05:00:00,D0362,TransGo
SH04157,C225,AVO001,779,Bengaluru,Nagpur,2026-06-23 05:00:00,2026-06-23 14:00:00,D0549,BlueLog
SH04158,C273,AVO001,1762,Ahmedabad,Bengaluru,2026-06-23 06:00:00,2026-06-23 17:00:00,D0532,FastMove
SH04159,C485,AVO001,1481,Surat,Nagpur,2026-06-23 07:00:00,2026-06-24 08:00:00,D0252,BlueLog
SH04160,C288,AVO001,1222,Bengaluru,Indore,2026-06-23 08:00:00,2026-06-24 09:00:00,D0623,BlueLog
SH04161,C073,AVO001,1794,Mumbai,Surat,2026-06-23 09:00:00,2026-06-24 03:00:00,D0037,TransGo
SH04162,C282,AVO001,1214,Pune,Surat,2026-06-23 10:00:00,2026-06-23 19:00:00,D0554,TransGo
SH04163,C078,AVO001,806,Mumbai,Mumbai,2026-06-23 11:00:00,2026-06-23 23:00:00,D0164,TransGo
SH04164,C483,AVO001,1269,Delhi,Delhi,2026-06-23 12:00:00,2026-06-24 00:00:00,D0031,FastMove
SH04165,C245,AVO001,1323,Mumbai,Pune,2026-06-23 13:00:00,2026-06-24 02:00:00,D0620,BlueLog
SH04166,C384,AVO001,637,Ahmedabad,Vadodara,2026-06-23 14:00:00,2026-06-24 16:00:00,D0558,BlueLog
SH04167,C228,AVO001,696,Indore,Indore,2026-06-23 15:00:00,2026-06-25 02:00:00,D0593,BlueLog
SH04168,C096,AVO001,761,Vadodara,Indore,2026-06-23 16:00:00,2026-06-24 07:00:00,D0415,TransGo
SH04169,C258,AVO001,1917,Ahmedabad,Indore,2026-06-23 17:00:00,2026-06-25 02:00:00,D0778,TransGo
SH04170,C457,AVO001,563,Surat,Delhi,2026-06-23 18:00:00,2026-06-24 09:00:00,D0270,BlueLog
SH04171,C298,AVO001,1895,Jaipur,Mumbai,2026-06-23 19:00:00,2026-06-24 13:00:00,D0595,BlueLog
SH04172,C362,AVO001,701,Bengaluru,Mumbai,2026-06-23 20:00:00,2026-06-24 06:00:00,D0247,TransGo
SH04173,C261,AVO001,1789,Mumbai,Bengaluru,2026-06-23 21:00:00,2026-06-24 19:00:00,D0586,BlueLog
SH04174,C355,AVO001,1547,Bengaluru,Jaipur,2026-06-23 22:00:00,2026-06-25 02:00:00,D0136,BlueLog
SH04175,C365,AVO001,1006,Indore,Delhi,2026-06-23 23:00:00,2026-06-24 22:00:00,D0464,FastMove
SH04176,C189,AVO001,1139,Nagpur,Mumbai,2026-06-24 00:00:00,2026-06-24 18:00:00,D0407,TransGo
SH04177,C081,AVO001,821,Jaipur,Delhi,2026-06-24 01:00:00,2026-06-25 03:00:00,D0400,FastMove
SH04178,C368,AVO001,1986,Jaipur,Bengaluru,2026-06-24 02:00:00,2026-06-24 16:00:00,D0309,BlueLog
SH04179,C135,AVO001,937,Vadodara,Jaipur,2026-06-24 03:00:00,2026-06-25 08:00:00,D0569,BlueLog
SH04180,C212,AVO001,748,Jaipur,Vadodara,2026-06-24 04:00:00,2026-06-25 05:00:00,D0755,BlueLog
SH04181,C260,AVO001,1088,Jaipur,Surat,2026-06-24 05:00:00,2026-06-24 18:00:00,D0754,FastMove
SH04182,C266,AVO001,1808,Surat,Delhi,2026-06-24 06:00:00,2026-06-25 14:00:00,D0300,FastMove
SH04183,C278,AVO001,1735,Ahmedabad,Mumbai,2026-06-24 07:00:00,2026-06-25 15:00:00,D0454,TransGo
SH04184,C040,AVO001,518,Mumbai,Pune,2026-06-24 08:00:00,2026-06-25 09:00:00,D0308,FastMove
SH04185,C194,AVO001,1905,Jaipur,Pune,2026-06-24 09:00:00,2026-06-24 19:00:00,D0106,TransGo
SH04186,C290,AVO001,1386,Bengaluru,Surat,2026-06-24 10:00:00,2026-06-25 13:00:00,D0708,TransGo
SH04187,C163,AVO001,1009,Mumbai,Mumbai,2026-06-24 11:00:00,2026-06-25 04:00:00,D0352,TransGo
SH04188,C093,AVO001,1629,Delhi,Vadodara,2026-06-24 12:00:00,2026-06-25 18:00:00,D0131,FastMove
SH04189,C372,AVO001,940,Pune,Ahmedabad,2026-06-24 13:00:00,2026-06-25 05:00:00,D0112,FastMove
SH04190,C466,AVO001,868,Ahmedabad,Pune,2026-06-24 14:00:00,2026-06-25 11:00:00,D0653,TransGo
SH04191,C113,AVO001,741,Ahmedabad,Pune,2026-06-24 15:00:00,2026-06-25 05:00:00,D0716,FastMove
SH04192,C120,AVO001,678,Vadodara,Ahmedabad,2026-06-24 16:00:00,2026-06-25 20:00:00,D0134,BlueLog
SH04193,C410,AVO001,986,Vadodara,Mumbai,2026-06-24 17:00:00,2026-06-25 09:00:00,D0167,FastMove
SH04194,C019,AVO001,965,Ahmedabad,Vadodara,2026-06-24 18:00:00,2026-06-25 19:00:00,D0114,TransGo
SH04195,C145,AVO001,681,Nagpur,Pune,2026-06-24 19:00:00,2026-06-26 02:00:00,D0585,FastMove
SH04196,C082,AVO001,663,Indore,Vadodara,2026-06-24 20:00:00,2026-06-25 09:00:00,D0079,TransGo
SH04197,C458,AVO001,593,Pune,Vadodara,2026-06-24 21:00:00,2026-06-25 09:00:00,D0756,BlueLog
SH04198,C376,AVO001,1676,Bengaluru,Delhi,2026-06-24 22:00:00,2026-06-25 23:00:00,D0611,BlueLog
SH04199,C224,AVO001,1946,Nagpur,Nagpur,2026-06-24 23:00:00,2026-06-26 05:00:00,D0487,TransGo
SH04200,C287,AVO001,1111,Jaipur,Vadodara,2026-06-25 00:00:00,2026-06-25 21:00:00,D0753,FastMove
SH04201,C368,AVO001,1139,Bengaluru,Nagpur,2026-06-25 01:00:00,2026-06-25 18:00:00,D0159,BlueLog
SH04202,C190,AVO001,1062,Indore,Jaipur,2026-06-25 02:00:00,2026-06-26 07:00:00,D0604,TransGo
SH04203,C321,AVO001,1529,Jaipur,Surat,2026-06-25 03:00:00,2026-06-26 04:00:00,D0394,TransGo
SH04204,C495,AVO001,1740,Nagpur,Indore,2026-06-25 04:00:00,2026-06-25 18:00:00,D0456,FastMove
SH04205,C009,AVO001,1452,Surat,Jaipur,2026-06-25 05:00:00,2026-06-26 17:00:00,D0015,FastMove
SH04206,C364,AVO001,1357,Vadodara,Delhi,2026-06-25 06:00:00,2026-06-26 02:00:00,D0670,FastMove
SH04207,C244,AVO001,913,Pune,Vadodara,2026-06-25 07:00:00,2026-06-26 10:00:00,D0393,TransGo
SH04208,C213,AVO001,578,Nagpur,Pune,2026-06-25 08:00:00,2026-06-26 08:00:00,D0745,BlueLog
SH04209,C468,AVO001,1933,Surat,Mumbai,2026-06-25 09:00:00,2026-06-26 11:00:00,D0246,TransGo
SH04210,C206,AVO001,1268,Indore,Vadodara,2026-06-25 10:00:00,2026-06-26 11:00:00,D0685,BlueLog
SH04211,C285,AVO001,784,Vadodara,Bengaluru,2026-06-25 11:00:00,2026-06-26 17:00:00,D0721,FastMove
SH04212,C170,AVO001,1056,Vadodara,Delhi,2026-06-25 12:00:00,2026-06-26 17:00:00,D0629,TransGo
SH04213,C147,AVO001,1926,Ahmedabad,Mumbai,2026-06-25 13:00:00,2026-06-26 00:00:00,D0334,FastMove
SH04214,C454,AVO001,1279,Nagpur,Surat,2026-06-25 14:00:00,2026-06-26 15:00:00,D0294,BlueLog
SH04215,C421,AVO001,1086,Mumbai,Vadodara,2026-06-25 15:00:00,2026-06-26 20:00:00,D0090,FastMove
SH04216,C074,AVO001,1381,Mumbai,Bengaluru,2026-06-25 16:00:00,2026-06-26 12:00:00,D0159,FastMove
SH04217,C066,AVO001,1897,Indore,Ahmedabad,2026-06-25 17:00:00,2026-06-26 14:00:00,D0661,TransGo
SH04218,C015,AVO001,635,Pune,Indore,2026-06-25 18:00:00,2026-06-26 08:00:00,D0031,TransGo
SH04219,C213,AVO001,966,Jaipur,Ahmedabad,2026-06-25 19:00:00,2026-06-27 00:00:00,D0470,FastMove
SH04220,C059,AVO001,533,Jaipur,Delhi,2026-06-25 20:00:00,2026-06-26 04:00:00,D0634,TransGo
SH04221,C485,AVO001,826,Mumbai,Indore,2026-06-25 21:00:00,2026-06-27 01:00:00,D0629,BlueLog
SH04222,C348,AVO001,1686,Pune,Indore,2026-06-25 22:00:00,2026-06-26 08:00:00,D0397,TransGo
SH04223,C249,AVO001,613,Surat,Delhi,2026-06-25 23:00:00,2026-06-27 00:00:00,D0465,TransGo
SH04224,C229,AVO001,1145,Pune,Vadodara,2026-06-26 00:00:00,2026-06-27 03:00:00,D0608,BlueLog
SH04225,C495,AVO001,1634,Ahmedabad,Delhi,2026-06-26 01:00:00,2026-06-26 13:00:00,D0180,FastMove
SH04226,C481,AVO001,504,Nagpur,Nagpur,2026-06-26 02:00:00,2026-06-27 13:00:00,D0432,BlueLog
SH04227,C031,AVO001,722,Delhi,Jaipur,2026-06-26 03:00:00,2026-06-26 12:00:00,D0546,TransGo
SH04228,C485,AVO001,1803,Delhi,Pune,2026-06-26 04:00:00,2026-06-26 19:00:00,D0629,TransGo
SH04229,C410,AVO001,603,Vadodara,Pune,2026-06-26 05:00:00,2026-06-27 07:00:00,D0103,BlueLog
SH04230,C060,AVO001,794,Indore,Delhi,2026-06-26 06:00:00,2026-06-27 13:00:00,D0125,BlueLog
SH04231,C299,AVO001,1884,Indore,Indore,2026-06-26 07:00:00,2026-06-27 19:00:00,D0419,TransGo
SH04232,C034,AVO001,520,Delhi,Pune,2026-06-26 08:00:00,2026-06-26 20:00:00,D0239,FastMove
SH04233,C073,AVO001,870,Mumbai,Vadodara,2026-06-26 09:00:00,2026-06-27 03:00:00,D0204,BlueLog
SH04234,C205,AVO001,1021,Pune,Surat,2026-06-26 10:00:00,2026-06-27 20:00:00,D0100,TransGo
SH04235,C220,AVO001,1729,Pune,Delhi,2026-06-26 11:00:00,2026-06-26 21:00:00,D0006,BlueLog
SH04236,C040,AVO001,1020,Nagpur,Surat,2026-06-26 12:00:00,2026-06-27 22:00:00,D0394,BlueLog
SH04237,C472,AVO001,641,Jaipur,Nagpur,2026-06-26 13:00:00,2026-06-27 07:00:00,D0047,TransGo
SH04238,C410,AVO001,1262,Pune,Surat,2026-06-26 14:00:00,2026-06-26 22:00:00,D0056,TransGo
SH04239,C070,AVO001,894,Delhi,Vadodara,2026-06-26 15:00:00,2026-06-26 23:00:00,D0122,FastMove
SH04240,C291,AVO001,1802,Vadodara,Pune,2026-06-26 16:00:00,2026-06-27 17:00:00,D0112,FastMove
SH04241,C105,AVO001,1536,Nagpur,Surat,2026-06-26 17:00:00,2026-06-28 05:00:00,D0693,TransGo
SH04242,C324,AVO001,697,Vadodara,Indore,2026-06-26 18:00:00,2026-06-27 09:00:00,D0446,BlueLog
SH04243,C379,AVO001,1836,Indore,Delhi,2026-06-26 19:00:00,2026-06-27 12:00:00,D0432,BlueLog
SH04244,C113,AVO001,1595,Surat,Ahmedabad,2026-06-26 20:00:00,2026-06-28 00:00:00,D0533,TransGo
SH04245,C189,AVO001,1976,Vadodara,Ahmedabad,2026-06-26 21:00:00,2026-06-28 09:00:00,D0197,TransGo
SH04246,C059,AVO001,1281,Ahmedabad,Vadodara,2026-06-26 22:00:00,2026-06-27 12:00:00,D0348,FastMove
SH04247,C421,AVO001,1957,Pune,Jaipur,2026-06-26 23:00:00,2026-06-27 20:00:00,D0120,TransGo
SH04248,C337,AVO001,889,Pune,Surat,2026-06-27 00:00:00,2026-06-27 17:00:00,D0573,TransGo
SH04249,C358,AVO001,1991,Pune,Pune,2026-06-27 01:00:00,2026-06-27 18:00:00,D0613,FastMove
SH04250,C036,AVO001,551,Vadodara,Nagpur,2026-06-27 02:00:00,2026-06-28 09:00:00,D0190,BlueLog
SH04251,C037,AVO001,1511,Delhi,Nagpur,2026-06-27 03:00:00,2026-06-27 14:00:00,D0052,TransGo
SH04252,C172,AVO001,900,Jaipur,Surat,2026-06-27 04:00:00,2026-06-28 04:00:00,D0197,FastMove
SH04253,C067,AVO001,542,Ahmedabad,Indore,2026-06-27 05:00:00,2026-06-28 00:00:00,D0327,FastMove
SH04254,C498,AVO001,1812,Jaipur,Delhi,2026-06-27 06:00:00,2026-06-28 18:00:00,D0424,BlueLog
SH04255,C388,AVO001,1518,Pune,Surat,2026-06-27 07:00:00,2026-06-27 22:00:00,D0154,FastMove
